cit_id,cites_pub_id,level,citing_year,is_self,citing_authors_raw,citing_doi_url,abs,abs_yr,abdc,abdc_yr,fnege,econlit,scopus,scopus_q,wos,wos_if,wos_if_yr,publisher,forthcoming,norm_title,raw_tag,raw_ref,source_found,link_confirmed,confirm_method,first_seen_run,last_seen_run,verified,flag_red
abs-02#53,abs-02,2,2023,0,"Tuan, K. M., & Long, L. N.",https://doi.org/10.26668/businessreview/2023.v8i8.2572,,,,,,,,,,,,,,tuan k m long l n an analysis of the factors impacting transformational leadership,,"Tuan, K. M., & Long, L. N. (2023). An Analysis of the Factors Impacting Transformational Leadership Competencies: A Case Study of a Vietnamese Security Firm. International Journal of Professional Business Review, 8(8), e02572–e02572. https://doi.org/10.26668/businessreview/2023.v8i8.2572",docx-import,1,manual-import,import-docx,import-docx,1,
abs-02#54,abs-02,2,2022,0,"Rahmatullah, I., & Atikah, I.",https://doi.org/10.33087/wjh.v6i2.989,,,,,,,,,,,,,,rahmatullah i atikah i ilmu hukum berparadigma pancasila di era globalisasi sebuah tantangan liberalisasi,,"Rahmatullah, I., & Atikah, I. (2022). Ilmu Hukum Berparadigma Pancasila di Era Globalisasi: Sebuah Tantangan Liberalisasi Ekonomi dan Teknologi. Wajah Hukum, 6(2), Article 2. https://doi.org/10.33087/wjh.v6i2.989",docx-import,1,manual-import,import-docx,import-docx,1,
abs-02#55,abs-02,2,2022,0,"Pabón-Caicedo, J. D.",,,,,,,,1,,,,,,,pab n caicedo j d editorial cuadernos de geograf a revista colombiana de geograf,Scopus,"Pabón-Caicedo, J. D. (2022). Editorial. Cuadernos de Geografía: Revista Colombiana de Geografía, 31(1), Article 1.",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-18#56,scopus-18,2,2025,0,"López, T. J., Grijalva, M. S. E., & Kubus, R.",,,,,,,,,,,,,,,l pez t j grijalva m s e kubus r transformando la sostenibilidad c,,"López, T. J., Grijalva, M. S. E., & Kubus, R. (2025). Transformando la sostenibilidad:¿ Cómo integran los principales grupos bancarios en España el enfoque de doble materialidad? RUE: Revista Universitaria Europea, 43, 199–248.",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-18#57,scopus-18,2,2025,0,"Ортинська, Н.",https://doi.org/10.52058/2708-7530-2025-9(63)-1136-1144,,,,,,,,,,,,,,naukov perspektivi 9 63,,"Ортинська, Н. (2025). ВИБОРЧЕ ПРАВО В УМОВАХ ГЛОБАЛІЗАЦІЙНИХ ТРАНСФОРМАЦІЙ. Наукові Перспективи (Naukovì Perspektivi), 9(63). https://doi.org/10.52058/2708-7530-2025-9(63)-1136-1144",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-17#58,scopus-17,2,2025,0,"Garan, Ö., & Güneş, İ.",https://doi.org/10.26650/JEPR1650031,,,,,,,,,1,,,,,garan g ne i reframing sdg 11 through the triple helix model rethinking urban,WoS,"Garan, Ö., & Güneş, İ. (2025). Reframing SDG 11 Through the Triple Helix Model: Rethinking Urban Sustainability and Institutional Synergy. İktisat Politikası Araştırmaları Dergisi, 12(2), 528–549. https://doi.org/10.26650/JEPR1650031",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-17#59,scopus-17,2,2025,0,"Alamelh, A.",https://doi.org/10.1109/ACCESS.2025.3623066,,,,,,,1,,1,3.6,2024,,,alamelh a explain city explainable spatio temporal deep learning for urban resilience and risk,"Scopus, WoS (Impact Factor 2024: 3.6)","Alamelh, A. (2025). ExplAIn-City: Explainable Spatio-Temporal Deep Learning for Urban Resilience and Risk Governance. IEEE Access, 13, 181989–182004. https://doi.org/10.1109/ACCESS.2025.3623066",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-16#60,scopus-16,2,2025,0,"Kumar, M. D., Pandey, D. S. K., & Sharma, D. N.",,,,,,,,,,,,,,,kumar m d pandey d s k sharma d n green and sustainable smart,,"Kumar, M. D., Pandey, D. S. K., & Sharma, D. N. (2025). Green and Sustainable Smart Cities: A Cross-Disciplinary Framework for Health, Technology, Law, and Business Development. Lex Localis - Journal of Local Self-Government, 23(S4), 810–825.",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-16#61,scopus-16,2,2025,0,"Abid, I.",https://doi.org/10.1108/JEC-01-2025-0014,1,2021,C,2022,,,1,,1,2.5,2024,,,abid i dynamics of entrepreneurial activity in the gulf cooperation council countries the role,"ABS 2021: 1, ABDC 2022: C, Scopus, WoS (Impact Factor 2024: 2.5)","Abid, I. (2025). Dynamics of entrepreneurial activity in the Gulf Cooperation Council countries: The role of economic factors, global trade and digital infrastructure. Journal of Enterprising Communities: People and Places in the Global Economy. https://doi.org/10.1108/JEC-01-2025-0014",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-15#62,scopus-15,2,2026,0,"Wang, Y.-X., Wang, R., Wang, Z.-X., Shen, Q., Liu, S., & Li, G.",https://doi.org/10.1039/D5QI01816A,,,,,,,,,1,6.4,2024,,,wang y x wang r wang z x shen q liu s li g,WoS (Impact Factor 2024: 6.4,"Wang, Y.-X., Wang, R., Wang, Z.-X., Shen, Q., Liu, S., & Li, G. (2026). Post-synthetic modification of MOF-808: Innovative strategies, structural and performance regulation. Inorganic Chemistry Frontiers, 10.1039.D5QI01816A. https://doi.org/10.1039/D5QI01816A",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-15#63,scopus-15,2,2025,0,"Patiño-Cataño, C., Bolaños, R. I., Guzmán-Henao, J. A., Grisales-Noreña, L. F.,",https://doi.org/10.19139/soic-2310-5070-2812,,,,,,,,,,,,,,pati o cata o c bola os r i guzm n henao j a,,"Patiño-Cataño, C., Bolaños, R. I., Guzmán-Henao, J. A., Grisales-Noreña, L. F., & Montoya, O. D. (2025). Economic Dispatch of Thermal Generators via Bio-Inspired Optimization Techniques. Statistics, Optimization & Information Computing, 14(6), 3244–3266. https://doi.org/10.19139/soic-2310-5070-2812",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-15#64,scopus-15,2,2025,0,"Polyanska, A., Sala, D., Psyuk, V., & Pazynich, Y.",https://doi.org/10.3390/en18205406,,,,,,,1,,1,3,2024,,,polyanska a sala d psyuk v pazynich y a multicriteria approach to the study,"Scopus, WoS (Impact Factor 2024: 3)","Polyanska, A., Sala, D., Psyuk, V., & Pazynich, Y. (2025). A Multicriteria Approach to the Study of the Energy Transition Results for EU Countries. Energies, 18(20), 5406. https://doi.org/10.3390/en18205406",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-15#65,scopus-15,2,2025,0,"Nassary, E. K., Magubika, A. J., Mwampashi, L. L., Fukah, F. K., Kahangwa, C. A.",https://doi.org/10.1016/j.esr.2025.101909,,,,,,,1,,1,9.9,2024,,,nassary e k magubika a j mwampashi l l fukah f k kahangwa c,"Scopus, Wos (Impact Factor 2024: 9.9)","Nassary, E. K., Magubika, A. J., Mwampashi, L. L., Fukah, F. K., Kahangwa, C. A., & Tryphone, G. M. (2025). Transitioning to clean energy and opportunities for developing countries. Energy Strategy Reviews, 62, 101909. https://doi.org/10.1016/j.esr.2025.101909",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-15#66,scopus-15,2,2025,0,"Farmaki, P.",https://doi.org/10.3390/su172210049,,,,,,,1,,1,3.3,2024,,,farmaki p from leisure to responsibility environmental awareness of domestic tourists in greece on,"Scopus, WoS (Impact Factor 2024: 3.3)","Farmaki, P. (2025). From Leisure to Responsibility: Environmental Awareness of Domestic Tourists in Greece on Climate, Water Resources, and Renewable Energy Use. Sustainability, 17(22), 10049. https://doi.org/10.3390/su172210049",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-15#67,scopus-15,2,2025,0,"Al Khatib, I., Ali, A., Ndiaye, M., & Shaaban, M. F.",https://doi.org/10.1016/j.jpowsour.2025.238257,,,,,,,1,,1,7.9,2024,,,al khatib i ali a ndiaye m shaaban m f multi energy systems in,"Scopus, WoS (Impact Factor 2024: 7.9)","Al Khatib, I., Ali, A., Ndiaye, M., & Shaaban, M. F. (2025). Multi-energy systems in smart cities: Infrastructure and Optimization for sustainable energy. Journal of Power Sources, 658, 238257. https://doi.org/10.1016/j.jpowsour.2025.238257",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-14#68,scopus-14,2,2025,0,"Khanna, I., Mehra, P., & Verma, S.",https://doi.org/10.1007/s43621-025-01513-1,,,,,,,1,,1,3.0,2024,,,khanna i mehra p verma s balancing economic growth and environmental sustainability in g,"Scopus, WoS (Impact Factor 2024: 3.0)","Khanna, I., Mehra, P., & Verma, S. (2025). Balancing economic growth and environmental sustainability in G-20 countries using green innovation. Discover Sustainability, 6(1), 669. https://doi.org/10.1007/s43621-025-01513-1",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-14#69,scopus-14,2,2025,0,"Skoczkowski, T., Bielecki, S., Wołowicz, M., & Węglarz, A.",https://doi.org/10.3390/en18153932,,,,,,,1,,1,3,2024,,,skoczkowski t bielecki s wo owicz m w glarz a redefining energy management for,"Scopus, WoS (Impact Factor 2024: 3)","Skoczkowski, T., Bielecki, S., Wołowicz, M., & Węglarz, A. (2025). Redefining Energy Management for Carbon-Neutral Supply Chains in Energy-Intensive Industries: An EU Perspective. Energies, 18(15), 3932. https://doi.org/10.3390/en18153932",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-14#70,scopus-14,2,2025,0,"Alka, T. A., Raman, R., & Suresh, M.",https://doi.org/10.3390/en18164373,,,,,,,1,,1,3,2024,,,alka t a raman r suresh m analyzing the causal relationships among socioeconomic factors,"Scopus, WoS (Impact Factor 2024: 3)","Alka, T. A., Raman, R., & Suresh, M. (2025). Analyzing the Causal Relationships Among Socioeconomic Factors Influencing Sustainable Energy Enterprises in India. Energies, 18(16), 4373. https://doi.org/10.3390/en18164373",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-14#71,scopus-14,2,2024,0,"Karafakioğlu, E., & Karaaslan, N.",https://doi.org/10.4018/979-8-3693-8337-7.ch005,,,,,,,,,,,,,,karafakio lu e karaaslan n a bibliometric analysis of the relationship between sustainable development,,"Karafakioğlu, E., & Karaaslan, N. (2024). A Bibliometric Analysis of the Relationship Between Sustainable Development and Ecological Theory in Organizations: In C. Şeker, A. Kaya, & N. Bahçelerli (Eds.), Advances in Business Strategy and Competitive Advantage (pp. 81–108). IGI Global. https://doi.org/10.4018/979-8-3693-8337-7.ch005",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-13#72,scopus-13,2,2025,0,"Aminullah, Lestari, S. R., Rohman, F., Listyorini, D., & Al-Muhdhar, M. H. I.",https://doi.org/10.18280/ijsdp.200714,,,,,,,1,,,,,,,aminullah lestari s r rohman f listyorini d al muhdhar m h i a,Scopus,"Aminullah, Lestari, S. R., Rohman, F., Listyorini, D., & Al-Muhdhar, M. H. I. (2025). A Biodiversity Literacy: A Systematic Literature Review of Conceptual Frameworks, Educational Strategies, and Policy Implications (2015-2025). International Journal of Design & Nature and Ecodynamics, 20(7), 1573–1584. https://doi.org/10.18280/ijsdp.200714",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-12#73,scopus-12,2,2025,0,"Alka, T. A., Suresh, M., Rehman, A. U., & Muthuswamy, S.",https://doi.org/10.3390/su172410936,,,,,,,1,,1,3.889,2022,,,alka t a suresh m rehman a u muthuswamy s lean implementation in sustainable,"Scopus, WoS (Impact Factor 2022: 3.889)","Alka, T. A., Suresh, M., Rehman, A. U., & Muthuswamy, S. (2025). Lean Implementation in Sustainable Energy Entrepreneurship: Key Drivers for Operational Efficiency. Sustainability, 17(24), 10936. https://doi.org/10.3390/su172410936",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-12#74,scopus-12,2,2025,0,"Yusnita, I., Kadim, A., Lesmana, R., Sutarman, A., Yu, C., & Millah, S.",https://doi.org/10.33050/sabda.v4i1.734,,,,,,,,,,,,,,yusnita i kadim a lesmana r sutarman a yu c millah s examining the,,"Yusnita, I., Kadim, A., Lesmana, R., Sutarman, A., Yu, C., & Millah, S. (2025). Examining the Interaction of Economic Business Strategies in the Context of Global Market Dynamics. Startupreneur Business Digital (SABDA Journal), 4(1), 93–103. https://doi.org/10.33050/sabda.v4i1.734",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-12#75,scopus-12,2,2025,0,"Zaman, A. U.",https://doi.org/10.70818/pjbis.v02i03.090,,,,,,,,,,,,,,zaman a u green energy entrepreneurship emerging business models for decentralized renewable power in,,"Zaman, A. U. (2025). Green Energy Entrepreneurship: Emerging Business Models for Decentralized Renewable Power in Developing Economies. Pacific Journal of Business Innovation and Strategy, 2(3), 60–71. https://doi.org/10.70818/pjbis.v02i03.090",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-12#76,scopus-12,2,2025,0,"Ivashko, O., Simakhova, A., Soliakov, V., & Choroszczak, J.",https://doi.org/10.3390/en18174750,,,,,,,1,,1,3,2024,,,ivashko o simakhova a soliakov v choroszczak j clustering eu member states by energy,"Scopus, WoS (Impact Factor 2024: 3)","Ivashko, O., Simakhova, A., Soliakov, V., & Choroszczak, J. (2025). Clustering EU Member States by Energy Security Level Using Kohonen Maps. Energies, 18(17), 4750. https://doi.org/10.3390/en18174750",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-12#77,scopus-12,2,2024,0,"Kut, P., Pietrucha-Urbanik, K., & Kurek, P.",https://doi.org/10.3390/en17235986,,,,,,,1,,1,3,2024,,,kut p pietrucha urbanik k kurek p comprehensive analysis of failures in photovoltaic installations,"Scopus, WoS (Impact Factor 2024: 3)","Kut, P., Pietrucha-Urbanik, K., & Kurek, P. (2024). Comprehensive Analysis of Failures in Photovoltaic Installations—A Survey-Based Study. Energies, 17(23), Article 23. https://doi.org/10.3390/en17235986",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-11#78,scopus-11,2,2025,0,"Essed, A., Iyiola, K., & Alzubi, A.",https://doi.org/10.3390/en18174512,,,,,,,1,,1,3,2024,,,essed a iyiola k alzubi a unpacking artificial intelligence s role in the energy,"Scopus, WoS (Impact Factor 2024: 3)","Essed, A., Iyiola, K., & Alzubi, A. (2025). Unpacking Artificial Intelligence’s Role in the Energy Transition: The Mediating and Moderating Roles of Knowledge Production and Financial Development. Energies, 18(17), 4512. https://doi.org/10.3390/en18174512",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-10#79,scopus-10,2,2025,0,"Meng, S., Wu, X., & Wang, S.",https://doi.org/10.3390/systems13060443,,,,,,,1,,1,2.3,2024,,,meng s wu x wang s political connection heterogeneity and green technological innovation evidence,"Scopus, WoS (Impact Factor 2024: 2.3)","Meng, S., Wu, X., & Wang, S. (2025). Political Connection Heterogeneity and Green Technological Innovation: Evidence from Chinese Listed Companies. Systems, 13(6), 443. https://doi.org/10.3390/systems13060443",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-10#80,scopus-10,2,2025,0,"Guo, M., Yan, M., Yan, X., & Li, Y.",https://doi.org/10.3390/systems13070604,,,,,,,1,,1,2.3,2024,,,guo m yan m yan x li y systemic configurations of functional talent for,"Scopus, WoS (Impact Factor 2024: 2.3)","Guo, M., Yan, M., Yan, X., & Li, Y. (2025). Systemic Configurations of Functional Talent for Green Technological Innovation: A Fuzzy-Set QCA Study. Systems, 13(7), 604. https://doi.org/10.3390/systems13070604",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-10#81,scopus-10,2,2025,0,"Jellouli, I.",https://doi.org/10.32479/ijeep.20276,,,C,2022,,1,1,,,,,,,jellouli i esg crypto assets and environmental signals in the energy transition a quantile,"ABDC 2022: C, Scopus, EconLit","Jellouli, I. (2025). ESG Crypto-Assets and Environmental Signals in the Energy Transition: A Quantile-Frequency Perspective. International Journal of Energy Economics and Policy, 15(6), 475–494. https://doi.org/10.32479/ijeep.20276",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-10#82,scopus-10,2,2024,0,"Kubus, R., Pérez Olaz, E., & López Domínguez, I.",,,,,,,,,,,,,,,kubus r p rez olaz e l pez dom nguez i el riesgo de,,"Kubus, R., Pérez Olaz, E., & López Domínguez, I. (2024). El riesgo de crédito en los principales bancos españoles en tiempos del Covid-19. RUE: Revista universitaria europea, 41, 167–198.",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-09#83,scopus-09,2,2025,0,"Chatzistathis, T., Sarropoulou, V., Fragkos, A., Katsalirou, E., Daskalakis, I.,",https://doi.org/10.3390/environments12050160,,,,,,,1,,1,3.7,2024,,,chatzistathis t sarropoulou v fragkos a katsalirou e daskalakis i biniari k danalatos g,"Scopus, WoS (Impact Factor 2024: 3.7)","Chatzistathis, T., Sarropoulou, V., Fragkos, A., Katsalirou, E., Daskalakis, I., Biniari, K., Danalatos, G., & Bountla, A. (2025). The Kind of Fertilization and Type of Soil Tillage Affect Soil Fertility and Foliar Nutrient Concentrations in an Experimental Vineyard of Kefalonia. Environments, 12(5), 160. https://doi.org/10.3390/environments12050160",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-09#84,scopus-09,2,2025,0,"Ninh, T. T. T., & Hue, T. T.",https://doi.org/10.1007/s43621-025-00931-5,,,,,,,,,,,,,,ninh t t t hue t t sustainable entrepreneurial ecosystems what are the main,,"Ninh, T. T. T., & Hue, T. T. (2025). Sustainable entrepreneurial ecosystems: What are the main schools of thought and topical trends? Discover Sustainability, 6(1), 115. https://doi.org/10.1007/s43621-025-00931-5",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-09#85,scopus-09,2,2024,0,"王英杰, 黄蓉, 周椿雨, & 徐绍荣.",,,,,,,,,,,,,,,china brewing 43 11,,"王英杰, 黄蓉, 周椿雨, & 徐绍荣. (2024). 数字经济赋能烟台葡萄酒产业现代化的研究. China Brewing, 43(11).",docx-import,1,manual-import,import-docx,import-docx,1,
scopus-08#86,scopus-08,2,2025,0,"Maxamataminovich, M. M.",https://doi.org/10.17605/cajssh.v6i1.1164,,,,,,,,,,,,,,maxamataminovich m m status and functions of the international labour organization central asian journal,,"Maxamataminovich, M. M. (2025). Status and Functions of the International Labour Organization. Central Asian Journal of Social Sciences and History, 6(1), 22–29. https://doi.org/10.17605/cajssh.v6i1.1164",docx-import,1,manual-import,import-docx,import-docx,1,
